time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-16T10:16:31.880Z,47.6913333,-121.9988333,5.06,1.52,ml,18,59,0.05164,0.29,uw,uw61329606,2017-09-16T15:51:15.530Z,"2km ENE of Union Hill-Novelty Hill, Washington",earthquake,0.52,1.36,0.205,15,reviewed,uw,uw
2017-09-16T10:11:32.670Z,42.1936,83.5216,10,5.2,mww,,40,3.808,0.64,us,us2000ap0r,2017-09-16T15:29:06.040Z,"70km NE of Kuqa, China",earthquake,7.8,1.8,0.068,21,reviewed,us,us
2017-09-16T10:07:52.890Z,35.9370003,-120.125,19.29,1.91,md,15,200,0.1244,0.19,nc,nc72893116,2017-09-16T11:19:01.644Z,"7km S of Avenal, California",earthquake,1.37,3.6,0.23,6,automatic,nc,nc
2017-09-16T10:06:18.420Z,37.5521667,-118.8785,2.13,0.16,md,9,289,0.05448,0.12,nc,nc72893121,2017-09-18T17:40:03.133Z,"13km SE of Mammoth Lakes, California",earthquake,2.34,31.61,0.029,6,reviewed,nc,nc
2017-09-16T09:48:42.020Z,38.0613327,-118.9240036,6.03,2.25,md,26,161,0.1892,0.06,nc,nc72893106,2017-09-16T17:51:13.783Z,"34km SE of Bridgeport, California",earthquake,0.36,2.54,0.16,26,automatic,nc,nc
2017-09-16T09:45:50.630Z,33.1696667,-115.6161667,8.65,3.37,ml,62,84,0.007795,0.24,ci,ci37764391,2017-09-20T09:25:34.622Z,"11km WNW of Calipatria, CA",earthquake,0.22,0.65,0.14,256,reviewed,ci,ci
2017-09-16T09:43:57.090Z,38.8380013,-122.829834,1.87,0.78,md,11,97,0.004454,0.01,nc,nc72893101,2017-09-16T10:36:01.537Z,"9km W of Cobb, California",earthquake,0.34,0.69,0.15,2,automatic,nc,nc
2017-09-16T09:41:43.991Z,59.845,-136.7489,6,1.5,ml,,,,0.49,ak,ak16833112,2017-09-19T22:51:07.105Z,"91km WNW of Skagway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-16T09:34:29.525Z,64.3675,-149.5627,12.6,0.8,ml,,,,0.49,ak,ak16833110,2017-09-19T22:51:06.626Z,"31km SW of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-16T09:28:49.377Z,60.2604,-141.7145,9.4,1.9,ml,,,,0.58,ak,ak16832833,2017-09-19T22:51:06.084Z,"45km ENE of Cape Yakataga, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-09-16T09:22:35.430Z,34.035,-117.258,17.02,0.78,ml,49,56,0.07318,0.17,ci,ci37764375,2017-09-18T17:34:14.470Z,"2km SSE of Loma Linda, CA",earthquake,0.21,0.43,0.14,15,reviewed,ci,ci
2017-09-16T09:18:26.665Z,63.5231,-147.3921,5.2,1.1,ml,,,,0.44,ak,ak16832826,2017-09-19T22:51:05.622Z,"79km ENE of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-16T09:16:43.130Z,37.6036667,-118.9393333,0.98,0.08,md,15,192,0.02088,0.02,nc,nc72893096,2017-09-18T18:25:03.254Z,"5km SSE of Mammoth Lakes, California",earthquake,0.39,0.37,0.215,14,reviewed,nc,nc
2017-09-16T09:15:55.599Z,38.5362,-119.4011,2.9,0.9,ml,13,77.47,0.043,0.1671,nn,nn00605456,2017-09-16T15:46:18.864Z,"27km S of Smith Valley, Nevada",earthquake,,3.3,0.3,8,reviewed,nn,nn
2017-09-16T08:57:45.120Z,37.598,-119,0.31,-0.04,md,12,200,0.01508,0.04,nc,nc72893091,2017-09-18T17:23:36.406Z,"6km SSW of Mammoth Lakes, California",earthquake,0.33,0.42,0.309,11,reviewed,nc,nc
2017-09-16T08:56:46.110Z,38.0041,-118.7264,11,0.3,ml,9,118.72,0.037,0.1049,nn,nn00605514,2017-09-16T17:22:53.284Z,"45km NNE of Mammoth Lakes, California",earthquake,,4.5,0,1,reviewed,nn,nn
2017-09-16T08:55:13.865Z,63.0863,-151.4792,5.5,2,ml,,,,0.62,ak,ak16832818,2017-09-19T22:51:05.066Z,"110km NW of Talkeetna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-09-16T08:36:07.790Z,33.4798333,-116.4668333,10.42,0.48,ml,16,104,0.0942,0.23,ci,ci37764367,2017-09-18T14:45:13.631Z,"21km ESE of Anza, CA",earthquake,0.64,0.97,0.212,11,reviewed,ci,ci
2017-09-16T08:35:54.800Z,63.8926,-148.5868,99.6,1.1,ml,,,,0.48,ak,ak16860523,2017-09-19T22:49:53.708Z,"19km ENE of Healy, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-09-16T08:33:56.160Z,37.0689,27.685,6.9,4,mb,,45,0.922,0.94,us,us2000ap0a,2017-09-16T11:24:39.938Z,"23km E of Bodrum, Turkey",earthquake,2.8,6.2,0.184,8,reviewed,us,us
2017-09-16T08:28:09.900Z,46.8813333,-122.0395,6.28,0.71,ml,10,182,0.07711,0.13,uw,uw61329591,2017-09-16T16:04:02.370Z,"17km E of Eatonville, Washington",earthquake,0.53,1.01,0.188,9,reviewed,uw,uw
2017-09-16T08:22:04.480Z,33.1458333,-115.9555,9.49,1.53,ml,63,40,0.1152,0.22,ci,ci37764359,2017-09-18T17:24:22.770Z,"16km E of Ocotillo Wells, CA",earthquake,0.18,0.72,0.106,44,reviewed,ci,ci
2017-09-16T08:19:50.470Z,33.9895,-116.9233333,9.21,0.74,ml,20,98,0.06105,0.22,ci,ci37764351,2017-09-18T14:45:21.143Z,"8km NE of Beaumont, CA",earthquake,0.49,1.17,0.334,15,reviewed,ci,ci
2017-09-16T08:14:14.180Z,33.976,-116.9193333,5.99,0.75,ml,33,96,0.07456,0.13,ci,ci37764343,2017-09-18T17:13:49.580Z,"7km NW of Banning, CA",earthquake,0.17,0.53,0.174,12,reviewed,ci,ci
2017-09-16T08:13:47.930Z,36.1233333,-118.0548333,0.86,1.72,ml,24,79,0.162,0.17,ci,ci37764335,2017-09-18T14:45:52.290Z,"13km NW of Coso Junction, CA",earthquake,0.31,0.69,0.174,25,reviewed,ci,ci
2017-09-16T08:08:18.090Z,33.9751667,-116.9208333,6.39,1,ml,51,57,0.0731,0.14,ci,ci37764327,2017-09-18T17:09:11.280Z,"7km NW of Banning, CA",earthquake,0.14,0.34,0.191,31,reviewed,ci,ci
2017-09-16T08:00:09.690Z,38.3208333,-113.053,0.59,0.81,md,11,91,0.05773,0.08,uu,uu60246392,2017-09-18T20:40:12.570Z,"9km SSW of Milford, Utah",earthquake,0.29,5.21,0.244,8,reviewed,uu,uu
2017-09-16T07:59:19.258Z,63.5829,-152.0657,10.1,0.6,ml,,,,0.23,ak,ak16832536,2017-09-19T22:49:53.249Z,"156km W of Healy, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-16T07:58:14.050Z,37.5666667,-118.8408333,0.74,0.66,md,18,214,0.02511,0.04,nc,nc72893076,2017-09-18T18:14:03.224Z,"14km SE of Mammoth Lakes, California",earthquake,0.88,0.87,0.269,17,reviewed,nc,nc
2017-09-16T07:51:46.602Z,64.7659,-139.9169,5.1,1.9,ml,,,,0.55,ak,ak16832531,2017-09-19T22:49:52.658Z,"56km E of Eagle Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-16T07:50:31.440Z,18.4531,-64.0526,34,3.64,md,12,348,1.1615,0.32,pr,pr2017259000,2017-09-16T09:02:33.040Z,"29km SSW of Road Town, British Virgin Islands",earthquake,5.65,21.47,0.15,12,reviewed,pr,pr
2017-09-16T07:48:53.652Z,40.436,-120.0331,11.8,1.3,ml,12,94.23,0.248,0.1533,nn,nn00605447,2017-09-16T15:36:51.121Z,"44km ENE of Janesville, California",earthquake,,4.4,0.32,5,reviewed,nn,nn
2017-09-16T07:45:02.460Z,34.0451667,-117.1895,9.02,0.52,ml,41,72,0.06474,0.18,ci,ci37764311,2017-09-18T17:00:42.311Z,"1km SSW of Redlands, CA",earthquake,0.23,0.62,0.2,5,reviewed,ci,ci
2017-09-16T07:39:10.857Z,62.2903,-150.9184,70.9,1.3,ml,,,,0.37,ak,ak16860520,2017-09-19T22:49:52.153Z,"42km W of Talkeetna, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-09-16T07:34:58.520Z,36.8095016,-121.5323334,2.69,0.42,md,8,141,0.04016,0.06,nc,nc72893071,2017-09-16T07:50:03.081Z,"4km S of San Juan Bautista, California",earthquake,0.4,1.16,0.25,4,automatic,nc,nc
2017-09-16T07:16:39.690Z,33.978,-116.9228333,5.2,0.95,ml,34,65,0.07234,0.17,ci,ci37764303,2017-09-18T14:46:06.449Z,"7km NW of Banning, CA",earthquake,0.22,0.7,0.277,28,reviewed,ci,ci
2017-09-16T07:12:20.675Z,51.3744,178.5336,18.2,3.1,ml,,,,0.45,ak,ak16832252,2017-09-19T22:49:51.672Z,"63km S of Little Sitkin Island, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-16T06:56:39.790Z,37.5188333,-118.8995,0.05,1,md,23,200,0.09045,0.07,nc,nc72893051,2017-09-18T17:10:04.050Z,"15km SSE of Mammoth Lakes, California",earthquake,0.31,31.61,0.211,17,reviewed,nc,nc
2017-09-16T06:40:37.320Z,21.6421667,-157.4876667,10.046,3.66,ml,10,204,0.368,0.14,hv,hv61909871,2017-09-20T05:01:50.649Z,"33km NE of Kaneohe Station, Hawaii",earthquake,0.66,0.79,0.234,9,reviewed,hv,hv
2017-09-16T06:39:41.141Z,58.4419,-153.591,63.5,2.6,ml,,,,0.54,ak,ak16832238,2017-09-19T22:49:51.046Z,"94km NW of Kodiak Station, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-16T06:39:22.894Z,59.504,-152.4461,85.4,1.9,ml,,,,0.65,ak,ak16860517,2017-09-19T22:49:50.603Z,"46km SW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-16T06:37:34.670Z,33.9766667,-116.9188333,6.71,0.97,ml,50,54,0.07437,0.15,ci,ci37764247,2017-09-18T16:53:08.980Z,"7km NW of Banning, CA",earthquake,0.14,0.54,0.18,22,reviewed,ci,ci
2017-09-16T06:36:59.625Z,61.486,-146.8364,9.3,1.7,ml,,,,0.55,ak,ak16832235,2017-09-19T22:49:50.042Z,"47km NNW of Valdez, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-09-16T06:33:43.750Z,36.0511667,-117.8676667,2.15,0.4,ml,12,126,0.04709,0.06,ci,ci37764239,2017-09-18T18:15:20.510Z,"7km E of Coso Junction, CA",earthquake,0.15,0.13,0.103,6,reviewed,ci,ci
2017-09-16T06:30:33.180Z,38.8375015,-122.809166,1.74,0.48,md,7,119,0.0141,0.01,nc,nc72893036,2017-09-16T07:12:02.982Z,"7km WNW of Cobb, California",earthquake,0.49,0.92,0.08,2,automatic,nc,nc
2017-09-16T06:30:17.100Z,13.6017,-90.4791,52.75,4.4,mwr,,175,1.215,1.27,us,us2000anze,2017-09-16T14:47:37.790Z,"44km SE of Iztapa, Guatemala",earthquake,8.1,11.2,0.075,17,reviewed,us,us
2017-09-16T06:27:49.370Z,37.5395012,-118.8310013,4.47,1.09,md,15,153,0.05046,0.02,nc,nc72893026,2017-09-16T07:01:02.944Z,"17km SE of Mammoth Lakes, California",earthquake,0.4,0.9,0.15,14,automatic,nc,nc
2017-09-16T06:27:20.490Z,37.7724991,-122.1849976,13.05,1.51,md,22,53,0.01077,0.06,nc,nc72893021,2017-09-16T09:15:03.316Z,"5km NNW of San Leandro, California",earthquake,0.25,0.58,0.26,15,automatic,nc,nc
2017-09-16T06:26:20.530Z,33.978,-116.9221667,7.13,0.86,ml,41,58,0.07246,0.15,ci,ci37764215,2017-09-18T16:46:04.581Z,"7km NW of Banning, CA",earthquake,0.16,0.7,0.217,16,reviewed,ci,ci
2017-09-16T06:21:29.760Z,33.9778333,-116.929,7.86,0.84,ml,20,73,0.07077,0.22,ci,ci37764199,2017-09-18T14:46:24.606Z,"7km NE of Beaumont, CA",earthquake,0.4,0.93,0.155,25,reviewed,ci,ci
2017-09-16T06:20:39.796Z,38.3565,-115.2529,1.8,0.9,ml,7,139.51,0.261,0.2262,nn,nn00605512,2017-09-16T17:10:28.261Z,"46km SSE of Currant, Nevada",earthquake,,3.7,0.29,4,reviewed,nn,nn
2017-09-16T06:20:24.882Z,62.0856,-148.1125,43,1.2,ml,,,,0.58,ak,ak16831965,2017-09-19T22:49:49.565Z,"50km NE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-16T06:17:23.035Z,39.5673,-120.0212,7.8,0.3,ml,12,71.22,0.061,0.1055,nn,nn00605511,2017-09-16T16:48:50.197Z,"6km NNW of Verdi, Nevada",earthquake,,1.6,0.14,2,reviewed,nn,nn
2017-09-16T06:13:01.160Z,33.9803333,-116.9273333,7.81,0.81,ml,19,60,0.06939,0.21,ci,ci37764191,2017-09-18T14:46:40.841Z,"7km NE of Beaumont, CA",earthquake,0.39,0.94,0.194,22,reviewed,ci,ci
2017-09-16T05:56:51.670Z,38.7200012,-122.8003311,4.55,1.72,md,20,122,0.05653,0.04,nc,nc72893011,2017-09-16T07:55:02.096Z,"7km SSW of The Geysers, California",earthquake,0.37,0.99,0.14,6,automatic,nc,nc
2017-09-16T05:53:41.757Z,66.2535,-157.4335,9.9,1,ml,,,,0.51,ak,ak16831959,2017-09-19T22:49:49.076Z,"76km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-16T05:50:32.598Z,57.5066,-154.4004,48.2,1.8,ml,,,,0.54,ak,ak16831957,2017-09-19T22:49:48.611Z,"25km W of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-16T05:43:32.950Z,17.4925,-60.854,32.6,4.4,mb,,188,1.18,0.9,us,us2000anz4,2017-09-16T06:42:55.040Z,"103km E of Codrington, Barbuda",earthquake,7.7,9.3,0.123,19,reviewed,us,us
2017-09-16T05:35:53.920Z,15.2335,-94.143,36.21,4.1,mb,,202,2.469,1.13,us,us2000anz2,2017-09-16T13:38:21.141Z,"93km SSW of Paredon, Mexico",earthquake,12.7,19,0.117,20,reviewed,us,us
2017-09-16T05:24:58.920Z,33.9766667,-116.9246667,6.44,1.57,ml,87,34,0.07211,0.17,ci,ci37764183,2017-09-18T16:25:51.830Z,"7km NE of Beaumont, CA",earthquake,0.12,0.32,0.187,53,reviewed,ci,ci
2017-09-16T05:20:56.530Z,42.5716,-111.4153,8.12,3.7,mb,,56,0.03,0.16,us,us2000anyv,2017-09-19T21:44:47.920Z,"18km ESE of Soda Springs, Idaho",earthquake,1.4,3,0.206,6,reviewed,us,us
2017-09-16T05:20:00.450Z,39.3668333,-123.2666667,-0.52,1.74,md,15,65,0.1158,0.07,nc,nc72893001,2017-09-18T23:21:04.118Z,"9km ESE of Willits, California",earthquake,0.22,1.32,0.241,16,reviewed,nc,nc
2017-09-16T04:42:22.149Z,36.6783,-115.719,6.3,1.2,ml,13,270.73,0.196,0.1827,nn,nn00605425,2017-09-16T12:44:50.477Z,"57km NNE of Pahrump, Nevada",earthquake,,4.9,0.25,9,reviewed,nn,nn
2017-09-16T04:39:26.220Z,33.9745,-116.9263333,5.92,3.03,ml,157,21,0.02656,0.18,ci,ci37764071,2017-09-18T15:22:57.828Z,"7km NE of Beaumont, CA",earthquake,0.09,0.28,0.163,219,reviewed,ci,ci
2017-09-16T04:38:42.816Z,64.6336,-146.9903,8.9,0.5,ml,,,,0.26,ak,ak16831683,2017-09-19T22:49:48.170Z,"4km SE of Eielson Air Force Base, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-09-16T04:25:16.600Z,46.2045,-122.4046667,9.37,0.16,ml,8,258,0.03785,0.1,uw,uw61329421,2017-09-16T22:18:45.850Z,"32km N of Amboy, Washington",earthquake,0.58,0.77,0.099,2,reviewed,uw,uw
2017-09-16T04:24:22.888Z,36.6837,-115.7166,6.7,0.7,ml,18,270.83,0.198,0.1871,nn,nn00605423,2017-09-16T15:30:22.676Z,"57km NNE of Pahrump, Nevada",earthquake,,3.1,0.34,11,reviewed,nn,nn
2017-09-16T04:21:06.910Z,-1.4664,-77.9491,157.52,4.6,mb,,50,0.913,0.7,us,us2000anyf,2017-09-16T04:40:54.040Z,"3km E of Puyo, Ecuador",earthquake,8.2,1.2,0.031,306,reviewed,us,us
2017-09-16T04:13:01.560Z,33.467,-116.5678333,9.47,0.45,ml,19,106,0.03985,0.13,ci,ci37764055,2017-09-18T14:46:57.298Z,"14km SE of Anza, CA",earthquake,0.27,0.49,0.093,13,reviewed,ci,ci
2017-09-16T04:12:09.730Z,39.8081667,-122.7771667,8.22,1.11,md,8,89,0.085,0.03,nc,nc72892991,2017-09-18T19:38:03.451Z,"39km SW of Rancho Tehama Reserve, California",earthquake,0.54,1.66,0.219,7,reviewed,nc,nc
2017-09-16T04:03:55.060Z,33.9743333,-116.2691667,7.19,0.64,ml,20,100,0.09335,0.16,ci,ci37764047,2017-09-18T16:11:19.232Z,"18km SSE of Joshua Tree, CA",earthquake,0.27,1.1,0.105,4,reviewed,ci,ci
2017-09-16T03:57:36.750Z,13.2544,-89.7094,54.8,4.3,mb,,163,0.633,1.05,us,us2000any5,2017-09-16T09:47:16.708Z,"39km SSE of Acajutla, El Salvador",earthquake,7.6,11.5,0.075,50,reviewed,us,us
2017-09-16T03:54:37.361Z,61.8774,-148.8446,13.6,1,ml,,,,0.54,ak,ak16831411,2017-09-19T22:49:47.713Z,"9km N of Sutton-Alpine, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-16T03:47:24.071Z,38.3939,-116.5347,14.7,1.1,ml,10,182.19,0.627,0.1222,nn,nn00605540,2017-09-16T21:27:02.569Z,"26km NNW of Warm Springs, Nevada",earthquake,,9.7,0.77,5,reviewed,nn,nn
2017-09-16T03:47:20.380Z,37.5341667,-118.8865,4.59,0.44,md,15,198,0.07204,0.07,nc,nc72892981,2017-09-18T17:30:03.097Z,"14km SSE of Mammoth Lakes, California",earthquake,0.36,1.02,0.168,11,reviewed,nc,nc
2017-09-16T03:44:54.970Z,35.1411667,-119.682,11.28,1.68,ml,23,107,0.1067,0.29,ci,ci37764039,2017-09-18T16:06:46.894Z,"20km W of Taft, CA",earthquake,0.44,1.3,0.139,16,reviewed,ci,ci
2017-09-16T03:40:34.710Z,32.862,-115.5168333,5.65,1.75,ml,22,73,0.05397,0.15,ci,ci37764031,2017-09-18T17:10:17.287Z,"5km ENE of Imperial, CA",earthquake,0.24,0.33,0.142,24,reviewed,ci,ci
2017-09-16T03:28:35.130Z,33.5106667,-116.7931667,5.19,0.58,ml,25,45,0.07181,0.13,ci,ci37764023,2017-09-18T14:47:14.964Z,"10km NE of Aguanga, CA",earthquake,0.21,1.04,0.072,17,reviewed,ci,ci
2017-09-16T03:22:17.489Z,61.3719,-146.8143,31.3,1.3,ml,,,,0.46,ak,ak16831410,2017-09-19T22:49:47.207Z,"36km NW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-16T03:20:54.380Z,37.5419998,-118.8741684,7.48,1.14,md,14,186,0.05984,0.02,nc,nc72892971,2017-09-16T05:06:02.624Z,"14km SE of Mammoth Lakes, California",earthquake,0.51,0.97,0.11,14,automatic,nc,nc
2017-09-16T03:16:09.960Z,35.6915,-90.3315,12.51,1.9,md,26,78,0.03707,0.1,nm,nm60206921,2017-09-16T19:32:37.912Z,"7km S of Caraway, Arkansas",earthquake,0.37,0.3,0.139,22,reviewed,nm,nm
2017-09-16T03:12:32.680Z,34.034,-117.1056667,6.86,1.33,ml,74,30,0.005789,0.18,ci,ci37764007,2017-09-18T16:02:39.400Z,"5km SSE of Mentone, CA",earthquake,0.14,0.33,0.106,48,reviewed,ci,ci
2017-09-16T03:09:45.414Z,37.3696,-116.9733,17,-0.1,ml,7,157.42,0.302,0.1465,nn,nn00605506,2017-09-16T16:30:04.025Z,"44km SSE of Goldfield, Nevada",earthquake,,2.4,1.12,4,reviewed,nn,nn
2017-09-16T02:54:01.142Z,59.405,-153.2233,90.5,1.7,ml,,,,0.33,ak,ak16860509,2017-09-19T22:49:46.702Z,"88km WSW of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-09-16T02:45:14.916Z,54.2192,-165.7519,117.7,2.6,ml,,,,0.48,ak,ak16831409,2017-09-19T22:49:46.239Z,"9km N of Akutan, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-09-16T02:25:13.010Z,33.1938333,-116.179,7.41,1.37,ml,57,39,0.06289,0.21,ci,ci37763991,2017-09-18T15:47:31.710Z,"7km NW of Ocotillo Wells, CA",earthquake,0.21,0.56,0.16,37,reviewed,ci,ci
2017-09-16T02:23:35.710Z,33.4936667,-116.7933333,4.8,1.44,ml,46,35,0.08549,0.18,ci,ci37763983,2017-09-19T21:31:18.780Z,"9km NE of Aguanga, CA",earthquake,0.18,1.15,0.114,25,reviewed,ci,ci
2017-09-16T02:22:40.360Z,17.2785,-100.0309,69.28,4.3,mb,,207,2.195,1.07,us,us2000anxt,2017-09-16T02:43:10.878Z,"27km N of Coyuca de Benitez, Mexico",earthquake,11.6,12.5,0.037,206,reviewed,us,us
2017-09-16T02:11:27.720Z,37.5196667,-118.9041667,-0.32,1.06,md,24,197,0.09215,0.1,nc,nc72892956,2017-09-18T17:18:03.072Z,"15km SSE of Mammoth Lakes, California",earthquake,0.3,31.61,0.217,19,reviewed,nc,nc
2017-09-16T01:49:07.318Z,63.5861,-150.6449,5.7,1.1,ml,,,,0.51,ak,ak16831144,2017-09-19T22:49:45.785Z,"87km WNW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-16T01:44:55.378Z,59.0192,-152.4346,66.8,1.8,ml,,,,0.39,ak,ak16831140,2017-09-19T22:49:45.283Z,"85km SW of Homer, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-09-16T01:44:40.760Z,37.5258333,-118.8651667,1.89,0.35,md,6,320,0.0702,0.03,nc,nc72892951,2017-09-18T16:56:03.023Z,"16km SE of Mammoth Lakes, California",earthquake,2.09,5.87,0.11,6,reviewed,nc,nc
2017-09-16T01:37:34.460Z,38.7869987,-122.7641678,0.87,1.02,md,13,75,0.01956,0.03,nc,nc72892946,2017-09-16T02:11:04.186Z,"1km NNW of The Geysers, California",earthquake,0.21,0.45,0.14,7,automatic,nc,nc
2017-09-16T01:36:27.900Z,34.8771667,-119.3951667,11.59,1.17,ml,11,93,0.06449,0.22,ci,ci37763959,2017-09-19T20:56:35.954Z,"20km S of Maricopa, CA",earthquake,0.57,1.04,0.081,6,reviewed,ci,ci
2017-09-16T01:35:21.410Z,38.8081665,-122.774498,-0.3,1.48,md,22,44,0.007016,0.05,nc,nc72892941,2017-09-16T03:38:02.411Z,"3km NNW of The Geysers, California",earthquake,0.15,0.5,0.15,8,automatic,nc,nc
2017-09-16T01:34:51.200Z,37.5448341,-118.8188324,3.85,1.59,md,21,137,0.04585,0.04,nc,nc72892936,2017-09-16T03:12:02.338Z,"17km SE of Mammoth Lakes, California",earthquake,0.33,0.6,0.12,18,automatic,nc,nc
2017-09-16T01:34:49.580Z,52.0486,-170.5872,37,4.6,mb,,177,0.884,0.73,us,us2000anxl,2017-09-19T22:49:44.800Z,"65km S of Yunaska Island, Alaska",earthquake,9.1,6.6,0.042,167,reviewed,us,us
2017-09-16T01:34:26.712Z,63.5749,-150.6913,10.4,1.8,ml,,,,0.59,ak,ak16831132,2017-09-19T22:49:44.295Z,"89km WNW of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-09-16T01:33:20.973Z,63.6017,-150.6368,8.9,1.1,ml,,,,0.44,ak,ak16831131,2017-09-19T22:49:43.857Z,"87km WSW of Healy, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-16T01:23:17.570Z,36.1899986,-120.8128357,2.22,1.38,md,8,118,0.02749,0.39,nc,nc72892931,2017-09-16T02:45:02.271Z,"28km E of King City, California",earthquake,1.65,4.67,0.43,6,automatic,nc,nc
2017-09-16T01:22:31.350Z,48.0973333,-122.469,10.47,0.92,ml,10,96,0.09306,0.13,uw,uw61329371,2017-09-16T22:44:50.040Z,"7km NW of Langley, Washington",earthquake,0.31,0.91,0.13,6,reviewed,uw,uw
2017-09-16T01:06:36.780Z,57.4142,-154.276,39.6,2,ml,,,,0.4,ak,ak16830868,2017-09-19T22:49:43.405Z,"22km SW of Larsen Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-09-16T00:59:36.256Z,59.7523,-153.099,100.4,1.8,ml,,,,0.41,ak,ak16860501,2017-09-19T22:49:42.857Z,"71km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-16T00:58:18.450Z,37.514,-118.895,-0.41,0.72,md,17,108,0.09221,0.05,nc,nc72892926,2017-09-18T19:10:03.374Z,"16km SSE of Mammoth Lakes, California",earthquake,0.34,31.61,0.26,16,reviewed,nc,nc
2017-09-16T00:45:24.047Z,66.2593,-142.3705,7.1,1,ml,,,,0.36,ak,ak16830864,2017-09-19T22:49:42.388Z,"90km ENE of Circle, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-16T00:45:20.015Z,63.5631,-150.8357,6.8,1.4,ml,,,,0.39,ak,ak16830862,2017-09-19T22:49:41.892Z,"95km WNW of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-09-16T00:42:19.250Z,37.5053333,-118.9003333,0.95,0.59,md,13,293,0.1073,0.05,nc,nc72892916,2017-09-18T18:41:03.286Z,"17km SSE of Mammoth Lakes, California",earthquake,0.93,4.3,0.097,9,reviewed,nc,nc
2017-09-16T00:41:10.090Z,-37.2039,-74.2357,9.72,4.3,mwr,,136,0.952,0.52,us,us2000anwt,2017-09-17T03:12:03.115Z,"69km NW of Lebu, Chile",earthquake,1.8,5.3,0.041,58,reviewed,us,us
2017-09-16T00:31:42.190Z,42.596,-111.4075,3.5,1.18,ml,10,139,0.03442,0.22,uu,uu60246252,2017-09-18T20:29:54.450Z,"17km ESE of Soda Springs, Idaho",earthquake,0.65,0.97,0.297,2,reviewed,uu,uu
2017-09-16T00:29:00.882Z,61.6212,-147.7991,38.4,1.2,ml,,,,0.39,ak,ak16830861,2017-09-19T22:49:41.422Z,"58km ESE of Sutton-Alpine, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-09-16T00:20:53.494Z,64.7519,-139.9638,3,1,ml,,,,0.41,ak,ak16830860,2017-09-19T22:49:40.951Z,"54km E of Eagle Village, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-09-16T00:16:50.086Z,62.5868,-148.3459,57.7,1.6,ml,,,,0.57,ak,ak16830858,2017-09-19T22:49:40.388Z,"91km NNE of Sutton-Alpine, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-16T00:05:19.610Z,38.6993,-119.5346,0,0.5,ml,3,156.29,0.209,0.0773,nn,nn00605504,2017-09-16T16:11:24.539Z,"19km WSW of Smith Valley, Nevada",earthquake,,0,0.38,2,reviewed,nn,nn
2017-09-15T23:53:36.385Z,64.7879,-139.8424,11.6,2.5,ml,,,,0.64,ak,ak16830852,2017-09-19T01:05:45.640Z,"60km E of Eagle Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-15T23:49:12.461Z,56.017,-156.9863,54,3.4,ml,,,,0.6,ak,ak16830848,2017-09-19T01:12:40.114Z,"86km WNW of Chirikof Island, Alaska",earthquake,,1.1,,,reviewed,ak,ak
